platform_code,platform_type,time,latitude,longitude,sst,slp,lon360
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T08:00:00Z,45.1283,-5.4356,13.82,1035.9,354.5644
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T09:00:00Z,45.1268,-5.4246,13.84,1036.6,354.5754
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T10:00:00Z,45.1224,-5.4151,13.83,1037.3,354.5849
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T11:00:00Z,45.1156,-5.4071,13.84,1037.7,354.5929
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T12:00:00Z,45.1052,-5.4023,13.85,1037.0,354.5977
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T13:00:00Z,45.0922,-5.4029,13.85,1036.4,354.5971
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T14:00:00Z,45.081,-5.4077,13.83,1035.9,354.5923
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T15:00:00Z,45.0704,-5.4151,13.83,1035.9,354.5849
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T16:00:00Z,45.0635,-5.4244,13.83,1036.6,354.5756
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T17:00:00Z,45.0597,-5.4343,13.83,1037.0,354.5657
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T18:00:00Z,45.0588,-5.4422,13.82,1037.3,354.5578
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T19:00:00Z,45.0591,-5.4469,13.82,1037.5,354.5531
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T20:00:00Z,45.0601,-5.4478,13.8,1037.3,354.5522
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T21:00:00Z,45.063,-5.4444,13.82,1037.5,354.5556
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T22:00:00Z,45.0651,-5.4368,13.82,1037.0,354.5632
6203641,DRIFTING BUOYS (GENERIC),2020-12-25T23:00:00Z,45.0653,-5.4271,13.79,1037.1,354.5729
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T00:00:00Z,45.0614,-5.4175,13.8,1036.6,354.5825
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T01:00:00Z,45.0553,-5.4116,13.81,1036.2,354.5884
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T02:00:00Z,45.051,-5.4074,13.8,1035.9,354.5926
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T03:00:00Z,45.0474,-5.4035,13.8,1036.0,354.5965
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T04:00:00Z,45.0428,-5.4004,13.8,1035.3,354.5996
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T05:00:00Z,45.0377,-5.3973,13.79,1035.2,354.6027
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T06:00:00Z,45.0335,-5.3959,13.8,1034.9,354.6041
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T07:00:00Z,45.0306,-5.3951,13.8,1034.7,354.6049
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T08:00:00Z,45.0282,-5.3926,13.79,1034.9,354.6074
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T09:00:00Z,45.0252,-5.3898,13.79,1035.2,354.6102
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T10:00:00Z,45.023,-5.3865,13.8,1035.3,354.6135
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T11:00:00Z,45.0219,-5.3833,13.79,1035.1,354.6167
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T12:00:00Z,45.0203,-5.3807,13.79,1034.2,354.6193
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T13:00:00Z,45.0201,-5.3811,13.8,1032.6,354.6189
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T14:00:00Z,45.0207,-5.3813,13.79,1031.8,354.6187
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T15:00:00Z,45.0215,-5.3788,13.79,1030.5,354.6212
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T16:00:00Z,45.0223,-5.3754,13.77,1029.8,354.6246
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T17:00:00Z,45.0239,-5.3716,13.77,1028.6,354.6284
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T18:00:00Z,45.025,-5.3673,13.78,1027.7,354.6327
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T19:00:00Z,45.0259,-5.3612,13.77,1027.2,354.6388
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T20:00:00Z,45.0268,-5.3506,13.79,1025.8,354.6494
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T21:00:00Z,45.027,-5.337,13.76,1025.3,354.663
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T22:00:00Z,45.0256,-5.3248,13.78,1023.4,354.6752
6203641,DRIFTING BUOYS (GENERIC),2020-12-26T23:00:00Z,45.0232,-5.3145,13.77,1022.6,354.6855
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T00:00:00Z,45.0186,-5.3056,13.77,1020.9,354.6944
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T01:00:00Z,45.0122,-5.2981,13.77,1019.0,354.7019
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T02:00:00Z,45.0072,-5.2958,13.76,1016.5,354.7042
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T03:00:00Z,45.0042,-5.2963,13.76,1015.3,354.7037
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T04:00:00Z,45.0036,-5.2996,13.77,1012.8,354.7004
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T05:00:00Z,45.0065,-5.3015,13.76,1009.7,354.6985
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T05:58:00Z,45.0118,-5.2979,13.76,1007.7,354.7021
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T06:00:00Z,45.0118,-5.2979,13.76,1008.3,354.7021
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T07:58:00Z,45.0252,-5.2801,13.76,1003.4,354.7199
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T08:00:00Z,45.0252,-5.2801,13.76,1005.4,354.7199
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T11:59:00Z,45.0362,-5.1975,13.74,994.4,354.8025
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T12:00:00Z,45.0362,-5.1975,13.74,996.7,354.8025
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T14:00:00Z,45.0209,-5.1566,13.72,992.0,354.8434
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T15:00:00Z,45.01,-5.1452,13.69,991.4,354.8548
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T15:59:00Z,44.9936,-5.144,13.66,991.1,354.856
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T16:00:00Z,44.9936,-5.144,13.69,991.0,354.856
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T18:00:00Z,44.969,-5.1574,13.66,990.6,354.8426
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T18:58:00Z,44.9611,-5.1675,13.64,989.8,354.8325
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T19:00:00Z,44.9611,-5.1675,13.65,989.8,354.8325
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T21:00:00Z,44.9567,-5.1872,13.63,989.8,354.8128
6203641,DRIFTING BUOYS (GENERIC),2020-12-27T22:00:00Z,44.96,-5.1944,13.62,989.6,354.8056
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T01:00:00Z,44.9778,-5.1853,13.58,990.7,354.8147
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T03:00:00Z,44.9814,-5.1715,13.57,991.6,354.8285
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T04:00:00Z,44.9794,-5.1652,13.56,991.8,354.8348
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T05:00:00Z,44.9743,-5.1591,13.56,992.1,354.8409
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T06:00:00Z,44.9694,-5.1537,13.55,992.1,354.8463
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T07:00:00Z,44.9629,-5.1489,13.55,992.0,354.8511
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T08:00:00Z,44.956,-5.1436,13.54,991.8,354.8564
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T08:58:00Z,44.9477,-5.1381,13.54,992.1,354.8619
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T09:00:00Z,44.9477,-5.1381,13.54,991.9,354.8619
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T11:00:00Z,44.932,-5.1351,13.54,992.6,354.8649
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T12:00:00Z,44.9259,-5.1362,13.53,992.2,354.8638
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T13:00:00Z,44.9201,-5.1398,13.52,992.3,354.8602
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T15:58:00Z,44.9131,-5.1669,13.5,994.3,354.8331
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T16:00:00Z,44.9131,-5.1669,13.51,993.7,354.8331
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T20:00:00Z,44.9195,-5.1765,13.49,996.5,354.8235
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T21:00:00Z,44.92,-5.1679,13.49,997.2,354.8321
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T22:00:00Z,44.9188,-5.1577,13.49,997.6,354.8423
6203641,DRIFTING BUOYS (GENERIC),2020-12-28T23:00:00Z,44.9166,-5.1468,13.49,998.0,354.8532
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T00:00:00Z,44.9115,-5.1371,13.48,997.9,354.8629
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T01:00:00Z,44.9045,-5.13,13.48,998.0,354.87
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T02:00:00Z,44.8971,-5.1262,13.46,997.8,354.8738
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T03:00:00Z,44.8876,-5.1265,13.47,998.5,354.8735
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T04:00:00Z,44.8797,-5.1339,13.46,998.5,354.8661
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T05:00:00Z,44.8722,-5.1475,13.46,998.4,354.8525
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T05:58:00Z,44.8695,-5.1599,13.45,999.8,354.8401
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T06:00:00Z,44.8695,-5.1599,13.46,998.9,354.8401
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T08:00:00Z,44.8683,-5.1827,13.44,1000.7,354.8173
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T09:00:00Z,44.8701,-5.1902,13.45,1001.1,354.8098
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T10:00:00Z,44.8751,-5.1939,13.45,1002.5,354.8061
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T11:00:00Z,44.8807,-5.1895,13.43,1002.9,354.8105
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T12:00:00Z,44.8843,-5.1824,13.44,1003.2,354.8176
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T13:00:00Z,44.885,-5.1722,13.43,1003.2,354.8278
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T14:00:00Z,44.8847,-5.1612,13.44,1003.1,354.8388
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T15:00:00Z,44.8811,-5.1493,13.43,1004.5,354.8507
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T16:00:00Z,44.8745,-5.1428,13.43,1004.4,354.8572
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T17:00:00Z,44.865,-5.1406,13.42,1006.0,354.8594
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T18:00:00Z,44.8546,-5.1457,13.43,1006.6,354.8543
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T19:00:00Z,44.8458,-5.1547,13.42,1007.5,354.8453
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T19:59:00Z,44.8396,-5.1647,13.41,1008.9,354.8353
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T20:00:00Z,44.8396,-5.1647,13.41,1008.2,354.8353
6203641,DRIFTING BUOYS (GENERIC),2020-12-29T23:00:00Z,44.831,-5.1925,13.41,1010.3,354.8075
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T00:00:00Z,44.8346,-5.1955,13.39,1011.0,354.8045
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T00:58:00Z,44.8369,-5.1964,13.4,1011.8,354.8036
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T01:00:00Z,44.8369,-5.1964,13.4,1011.4,354.8036
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T04:00:00Z,44.8442,-5.1851,13.39,1012.5,354.8149
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T05:00:00Z,44.8429,-5.1798,13.37,1012.8,354.8202
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T06:00:00Z,44.8411,-5.1777,13.37,1013.1,354.8223
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T07:00:00Z,44.8377,-5.1744,13.37,1013.7,354.8256
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T08:00:00Z,44.8328,-5.1721,13.37,1014.3,354.8279
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T09:00:00Z,44.8262,-5.1712,13.36,1014.8,354.8288
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T10:00:00Z,44.8203,-5.1726,13.37,1015.5,354.8274
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T11:00:00Z,44.8162,-5.1741,13.37,1015.6,354.8259
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T12:00:00Z,44.8143,-5.1751,13.38,1015.0,354.8249
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T13:00:00Z,44.8124,-5.1753,13.37,1014.5,354.8247
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T14:00:00Z,44.8119,-5.1732,13.38,1014.1,354.8268
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T15:00:00Z,44.811,-5.1715,13.37,1013.6,354.8285
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T16:00:00Z,44.8114,-5.1696,13.37,1013.1,354.8304
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T18:00:00Z,44.8099,-5.1688,13.36,1012.6,354.8312
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T21:00:00Z,44.8064,-5.1758,13.36,1012.1,354.8242
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T22:00:00Z,44.8059,-5.1765,13.36,1011.6,354.8235
6203641,DRIFTING BUOYS (GENERIC),2020-12-30T23:00:00Z,44.8055,-5.1743,13.36,1011.4,354.8257
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T00:00:00Z,44.8054,-5.1689,13.36,1011.1,354.8311
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T01:00:00Z,44.8039,-5.1615,13.35,1010.7,354.8385
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T02:00:00Z,44.8023,-5.1534,13.36,1010.4,354.8466
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T03:00:00Z,44.7988,-5.1466,13.35,1010.2,354.8534
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T04:00:00Z,44.7929,-5.1408,13.35,1009.4,354.8592
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T05:00:00Z,44.787,-5.139,13.34,1008.7,354.861
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T06:00:00Z,44.7821,-5.1413,13.34,1008.3,354.8587
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T07:00:00Z,44.777,-5.1449,13.33,1008.1,354.8551
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T08:00:00Z,44.7712,-5.1527,13.32,1007.5,354.8473
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T09:00:00Z,44.7671,-5.1623,13.31,1008.3,354.8377
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T10:00:00Z,44.7669,-5.1734,13.32,1008.9,354.8266
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T10:59:00Z,44.7674,-5.1811,13.32,1009.7,354.8189
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T11:00:00Z,44.7674,-5.1811,13.32,1009.6,354.8189
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T13:00:00Z,44.7704,-5.1897,13.33,1009.7,354.8103
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T14:00:00Z,44.7734,-5.1889,13.33,1009.4,354.8111
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T15:00:00Z,44.7767,-5.1859,13.32,1010.2,354.8141
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T16:00:00Z,44.7795,-5.1795,13.31,1010.6,354.8205
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T17:00:00Z,44.7796,-5.1708,13.31,1010.7,354.8292
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T18:00:00Z,44.7759,-5.1648,13.3,1010.8,354.8352
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T18:58:00Z,44.77,-5.1622,13.3,1011.8,354.8378
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T19:00:00Z,44.77,-5.1622,13.3,1011.3,354.8378
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T21:00:00Z,44.7546,-5.1656,13.3,1011.9,354.8344
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T22:00:00Z,44.7483,-5.1724,13.3,1012.1,354.8276
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T23:00:00Z,44.7439,-5.1809,13.3,1011.9,354.8191
6203641,DRIFTING BUOYS (GENERIC),2020-12-31T23:58:00Z,44.7423,-5.187,13.3,1011.7,354.813
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T00:00:00Z,44.7423,-5.187,13.3,1011.7,354.813
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T02:00:00Z,44.7446,-5.196,13.28,1010.8,354.804
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T03:00:00Z,44.7464,-5.1982,13.29,1010.2,354.8018
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T04:00:00Z,44.7484,-5.1985,13.29,1009.8,354.8015
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T05:00:00Z,44.7505,-5.1955,13.28,1009.4,354.8045
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T06:00:00Z,44.7528,-5.1895,13.26,1008.7,354.8105
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T07:00:00Z,44.7528,-5.1829,13.28,1007.9,354.8171
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T08:00:00Z,44.7491,-5.1775,13.27,1008.5,354.8225
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T09:00:00Z,44.7424,-5.1758,13.28,1009.3,354.8242
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T10:00:00Z,44.7345,-5.1768,13.26,1009.5,354.8232
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T10:58:00Z,44.7268,-5.1805,13.26,1010.0,354.8195
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T11:00:00Z,44.7268,-5.1805,13.27,1009.9,354.8195
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T13:00:00Z,44.7138,-5.1935,13.25,1010.1,354.8065
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T14:00:00Z,44.711,-5.2009,13.26,1010.5,354.7991
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T15:00:00Z,44.7098,-5.2087,13.25,1011.4,354.7913
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T16:00:00Z,44.711,-5.2149,13.24,1012.1,354.7851
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T17:00:00Z,44.7121,-5.2185,13.24,1012.7,354.7815
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T18:59:00Z,44.7106,-5.2219,13.22,1014.6,354.7781
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T19:00:00Z,44.7106,-5.2219,13.22,1013.9,354.7781
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T21:00:00Z,44.7089,-5.226,13.22,1014.7,354.774
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T22:00:00Z,44.7079,-5.2283,13.2,1015.7,354.7717
6203641,DRIFTING BUOYS (GENERIC),2021-01-01T23:00:00Z,44.7056,-5.2299,13.18,1016.6,354.7701
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T00:00:00Z,44.7023,-5.2316,13.19,1016.1,354.7684
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T01:00:00Z,44.6984,-5.2334,13.17,1016.1,354.7666
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T02:00:00Z,44.6954,-5.2371,13.18,1015.9,354.7629
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T03:00:00Z,44.6947,-5.2429,13.18,1016.2,354.7571
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T04:00:00Z,44.6949,-5.2476,13.18,1016.2,354.7524
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T05:00:00Z,44.6956,-5.2494,13.16,1016.4,354.7506
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T06:00:00Z,44.6952,-5.249,13.18,1016.6,354.751
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T07:00:00Z,44.6936,-5.2496,13.17,1017.0,354.7504
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T08:00:00Z,44.6909,-5.2518,13.17,1017.6,354.7482
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T09:00:00Z,44.6871,-5.2539,13.17,1018.2,354.7461
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T10:00:00Z,44.6823,-5.2573,13.16,1018.8,354.7427
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T11:00:00Z,44.6785,-5.261,13.16,1019.4,354.739
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T12:00:00Z,44.6756,-5.2651,13.16,1019.1,354.7349
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T13:00:00Z,44.6745,-5.2691,13.17,1018.6,354.7309
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T14:00:00Z,44.6739,-5.2738,13.17,1018.2,354.7262
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T15:00:00Z,44.6733,-5.2784,13.16,1018.5,354.7216
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T16:00:00Z,44.6731,-5.2815,13.15,1018.7,354.7185
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T17:00:00Z,44.6721,-5.2833,13.16,1018.6,354.7167
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T18:00:00Z,44.6717,-5.2832,13.13,1018.9,354.7168
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T19:00:00Z,44.6712,-5.2826,13.14,1019.1,354.7174
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T20:00:00Z,44.6698,-5.282,13.13,1019.3,354.718
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T21:00:00Z,44.6681,-5.2828,13.13,1019.3,354.7172
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T22:00:00Z,44.6652,-5.2835,13.13,1019.2,354.7165
6203641,DRIFTING BUOYS (GENERIC),2021-01-02T23:00:00Z,44.6616,-5.2836,13.14,1019.2,354.7164
6203641,DRIFTING BUOYS (GENERIC),2021-01-03T00:00:00Z,44.6577,-5.2841,13.11,1018.8,354.7159
6203641,DRIFTING BUOYS (GENERIC),2021-01-03T01:00:00Z,44.6534,-5.2857,13.12,1018.3,354.7143
6203641,DRIFTING BUOYS (GENERIC),2021-01-03T02:00:00Z,44.6495,-5.2881,13.12,1017.6,354.7119
